kof96seh>kof96seh>>Other - NR (Not Rated)
kof97>kof97>>Other - NR (Not Rated)
kof97bh>kof97bh>>Other - NR (Not Rated)
kof97chl>kof97chl>>Other - NR (Not Rated)
kof97cr>kof97cr>>Other - NR (Not Rated)
kof97eh>kof97eh>>Other - NR (Not Rated)
kof97eh2>kof97eh2>>Other - NR (Not Rated)
kof97eho>kof97eho>>Other - NR (Not Rated)
kof97hxd>kof97hxd>>Other - NR (Not Rated)
kof97ice>kof97ice>>Other - NR (Not Rated)
kof97kp>kof97kp>>Other - NR (Not Rated)
kof97lc>kof97lc>>Other - NR (Not Rated)
kof97lr>kof97lr>>Other - NR (Not Rated)
kof97mit>kof97mit>>Other - NR (Not Rated)
kof97ne>kof97ne>>Other - NR (Not Rated)
kof97pj>kof97pj>>Other - NR (Not Rated)
kof97pjc>kof97pjc>>Other - NR (Not Rated)
kof97saw>kof97saw>>Other - NR (Not Rated)
kof97sw>kof97sw>>Other - NR (Not Rated)
kof97wh>kof97wh>>Other - NR (Not Rated)
kof97xp>kof97xp>>Other - NR (Not Rated)
kof97y>kof97y>>Other - NR (Not Rated)
kof97ya>kof97ya>>Other - NR (Not Rated)
kof97yb>kof97yb>>Other - NR (Not Rated)
kof97ye>kof97ye>>Other - NR (Not Rated)
kof97yg>kof97yg>>Other - NR (Not Rated)
kof97yh>kof97yh>>Other - NR (Not Rated)
kof97yk>kof97yk>>Other - NR (Not Rated)
kof97yl>kof97yl>>Other - NR (Not Rated)
kof97yl2>kof97yl2>>Other - NR (Not Rated)
kof98>kof98>>Other - NR (Not Rated)
kof98cd>kof98cd>>Other - NR (Not Rated)
kof98ch>kof98ch>>Other - NR (Not Rated)
kof98chl>kof98chl>>Other - NR (Not Rated)
kof98co>kof98co>>Other - NR (Not Rated)
kof98dc>kof98dc>>Other - NR (Not Rated)
kof98ehr>kof98ehr>>Other - NR (Not Rated)
kof98fr>kof98fr>>Other - NR (Not Rated)
kof98fro>kof98fro>>Other - NR (Not Rated)
kof98ice>kof98ice>>Other - NR (Not Rated)
kof98ico>kof98ico>>Other - NR (Not Rated)
kof98jh>kof98jh>>Other - NR (Not Rated)
kof98pjc>kof98pjc>>Other - NR (Not Rated)
kof98rh>kof98rh>>Other - NR (Not Rated)
kof98rm>kof98rm>>Other - NR (Not Rated)
kof98seh>kof98seh>>Other - NR (Not Rated)
kof98wh>kof98wh>>Other - NR (Not Rated)
kof98wh2>kof98wh2>>Other - NR (Not Rated)
kof98y>kof98y>>Other - NR (Not Rated)
kof98yh>kof98yh>>Other - NR (Not Rated)
kof99>kof99>>Other - NR (Not Rated)
kof99ab>kof99ab>>Other - NR (Not Rated)
kof99bh>kof99bh>>Other - NR (Not Rated)
kof99btr>kof99btr>>Other - NR (Not Rated)
kof99ch>kof99ch>>Other - NR (Not Rated)
kof99chf>kof99chf>>Other - NR (Not Rated)
kof99eh>kof99eh>>Other - NR (Not Rated)
kof99ehr>kof99ehr>>Other - NR (Not Rated)
kof99fc>kof99fc>>Other - NR (Not Rated)
kof99hp>kof99hp>>Other - NR (Not Rated)
kof99jh>kof99jh>>Other - NR (Not Rated)
kof99jho>kof99jho>>Other - NR (Not Rated)
kof99kp>kof99kp>>Other - NR (Not Rated)
kof99lb>kof99lb>>Other - NR (Not Rated)
kof99m>kof99m>>Other - NR (Not Rated)
kof99pk>kof99pk>>Other - NR (Not Rated)
kof99pko>kof99pko>>Other - NR (Not Rated)
kof99pm>kof99pm>>Other - NR (Not Rated)
kof99pt>kof99pt>>Other - NR (Not Rated)
kof99py>kof99py>>Other - NR (Not Rated)
kof99r>kof99r>>Other - NR (Not Rated)
kof99rp>kof99rp>>Other - NR (Not Rated)
kof99rp1>kof99rp1>>Other - NR (Not Rated)
kof99rp2>kof99rp2>>Other - NR (Not Rated)
kof99rp3>kof99rp3>>Other - NR (Not Rated)
kof99rp4>kof99rp4>>Other - NR (Not Rated)
kof99rp5>kof99rp5>>Other - NR (Not Rated)
kof99rp6>kof99rp6>>Other - NR (Not Rated)
kof99rp7>kof99rp7>>Other - NR (Not Rated)
kof99rp8>kof99rp8>>Other - NR (Not Rated)
kof99rp9>kof99rp9>>Other - NR (Not Rated)
kof99rpa>kof99rpa>>Other - NR (Not Rated)
kof99rpb>kof99rpb>>Other - NR (Not Rated)
kof99rpc>kof99rpc>>Other - NR (Not Rated)
kof99rpp>kof99rpp>>Other - NR (Not Rated)
kof99rr>kof99rr>>Other - NR (Not Rated)
kof99rs>kof99rs>>Other - NR (Not Rated)
kof99rsm>kof99rsm>>Other - NR (Not Rated)
kof99rsp>kof99rsp>>Other - NR (Not Rated)
kof99seh>kof99seh>>Other - NR (Not Rated)
kof99sp>kof99sp>>Other - NR (Not Rated)
kof99wh1>kof99wh1>>Other - NR (Not Rated)
kof99wh2>kof99wh2>>Other - NR (Not Rated)
kof99wh3>kof99wh3>>Other - NR (Not Rated)
kof99wh4>kof99wh4>>Other - NR (Not Rated)
kof99y>kof99y>>Other - NR (Not Rated)
kof99yb>kof99yb>>Other - NR (Not Rated)
kof99yd>kof99yd>>Other - NR (Not Rated)
kong2600>kong2600>>Other - NR (Not Rated)
kotm>kotm>>Other - NR (Not Rated)
labld2pl>labld2pl>>Other - NR (Not Rated)
landmakh>landmakh>>Other - NR (Not Rated)
lastbl2b>lastbl2b>>Other - NR (Not Rated)
lastblad>lastblad>>Other - NR (Not Rated)
lastbld2>lastbld2>>Other - NR (Not Rated)
lastbldb>lastbldb>>Other - NR (Not Rated)
lastblde>lastblde>>Other - NR (Not Rated)
lazybug>lazybug>>Other - NR (Not Rated)
lazybug1>lazybug1>>Other - NR (Not Rated)
lb2a>lb2a>>Other - NR (Not Rated)
lb2bhd>lb2bhd>>Other - NR (Not Rated)
lb2easy>lb2easy>>Other - NR (Not Rated)
lb2ebd>lb2ebd>>Other - NR (Not Rated)
lb2ed>lb2ed>>Other - NR (Not Rated)
lb2eh>lb2eh>>Other - NR (Not Rated)
lb2eh2>lb2eh2>>Other - NR (Not Rated)
lb2eho>lb2eho>>Other - NR (Not Rated)
lb2ehu>lb2ehu>>Other - NR (Not Rated)
lb2wh>lb2wh>>Other - NR (Not Rated)
lb2yd>lb2yd>>Other - NR (Not Rated)
lbboss>lbboss>>Other - NR (Not Rated)
lbeh>lbeh>>Other - NR (Not Rated)
lbeh2>lbeh2>>Other - NR (Not Rated)
lbeho>lbeho>>Other - NR (Not Rated)
lbowling>lbowling>>Other - NR (Not Rated)
lbseh>lbseh>>Other - NR (Not Rated)
lby>lby>>Other - NR (Not Rated)
lresort>lresort>>Other - NR (Not Rated)
ltorb>ltorb>>Other - NR (Not Rated)
madpac>madpac>>Other - NR (Not Rated)
mappy>mappy>>Other - NR (Not Rated)
mappyhs>mappyhs>>Other - NR (Not Rated)
mappyjhs>mappyjhs>>Other - NR (Not Rated)
mariopac>mariopac>>Other - NR (Not Rated)
marpy>marpy>>Other - NR (Not Rated)
matrim>matrim>>Other - NR (Not Rated)
matrmehc>matrmehc>>Other - NR (Not Rated)
mazeman>mazeman>>Other - NR (Not Rated)
mdrop3fr>mdrop3fr>>Other - NR (Not Rated)
miexchfr>miexchfr>>Other - NR (Not Rated)
milliped>milliped>>Other - NR (Not Rated)
minasan>minasan>>Other - NR (Not Rated)
mineswp>mineswp>>Other - NR (Not Rated)
mitcdemo>mitcdemo>>Other - NR (Not Rated)
monaco>monaco>>Other - NR (Not Rated)
mooncmst>mooncmst>>Other - NR (Not Rated)
mooncrst>mooncrst>>Other - NR (Not Rated)
moonwarb>moonwarb>>Other - NR (Not Rated)
mranger>mranger>>Other - NR (Not Rated)
mrdigdo>mrdigdo>>Other - NR (Not Rated)
mrdo>mrdo>>Other - NR (Not Rated)
mrdofast>mrdofast>>Other - NR (Not Rated)
mrdohs>mrdohs>>Other - NR (Not Rated)
mrio2002>mrio2002>>Other - NR (Not Rated)
mrmrspac>mrmrspac>>Other - NR (Not Rated)
mrpac>mrpac>>Other - NR (Not Rated)
mrpacb>mrpacb>>Other - NR (Not Rated)
mrpacman>mrpacman>>Other - NR (Not Rated)
ms1000>ms1000>>Other - NR (Not Rated)
ms2000>ms2000>>Other - NR (Not Rated)
ms2600>ms2600>>Other - NR (Not Rated)
ms3000>ms3000>>Other - NR (Not Rated)
ms4000p>ms4000p>>Other - NR (Not Rated)
ms5000>ms5000>>Other - NR (Not Rated)
ms5000p>ms5000p>>Other - NR (Not Rated)
msatk2ad>msatk2ad>>Other - NR (Not Rated)
msatkad>msatkad>>Other - NR (Not Rated)
msbaby>msbaby>>Other - NR (Not Rated)
msberzk>msberzk>>Other - NR (Not Rated)
mschampx>mschampx>>Other - NR (Not Rated)
mscrzyma>mscrzyma>>Other - NR (Not Rated)
mscrzymp>mscrzymp>>Other - NR (Not Rated)
msdroid>msdroid>>Other - NR (Not Rated)
msdstorm>msdstorm>>Other - NR (Not Rated)
mselton>mselton>>Other - NR (Not Rated)
msextra>msextra>>Other - NR (Not Rated)
msextrap>msextrap>>Other - NR (Not Rated)
msf1pac>msf1pac>>Other - NR (Not Rated)
msgrkatk>msgrkatk>>Other - NR (Not Rated)
msgrkb>msgrkb>>Other - NR (Not Rated)
mshangly>mshangly>>Other - NR (Not Rated)
msheartb>msheartb>>Other - NR (Not Rated)
mshearts>mshearts>>Other - NR (Not Rated)
msindy>msindy>>Other - NR (Not Rated)
mslg2eh1>mslg2eh1>>Other - NR (Not Rated)
mslg2eh2>mslg2eh2>>Other - NR (Not Rated)
mslg2eh3>mslg2eh3>>Other - NR (Not Rated)
mslg2eh4>mslg2eh4>>Other - NR (Not Rated)
mslg2fro>mslg2fro>>Other - NR (Not Rated)
mslg3e02>mslg3e02>>Other - NR (Not Rated)
mslg3e03>mslg3e03>>Other - NR (Not Rated)
mslg3e04>mslg3e04>>Other - NR (Not Rated)
mslg3e05>mslg3e05>>Other - NR (Not Rated)
mslg3e06>mslg3e06>>Other - NR (Not Rated)
mslg3e07>mslg3e07>>Other - NR (Not Rated)
mslg3e08>mslg3e08>>Other - NR (Not Rated)
mslg3e09>mslg3e09>>Other - NR (Not Rated)
mslg3e10>mslg3e10>>Other - NR (Not Rated)
mslg3e11>mslg3e11>>Other - NR (Not Rated)
mslg3e12>mslg3e12>>Other - NR (Not Rated)
mslg3e13>mslg3e13>>Other - NR (Not Rated)
mslg3e14>mslg3e14>>Other - NR (Not Rated)
mslg3e15>mslg3e15>>Other - NR (Not Rated)
mslg3e16>mslg3e16>>Other - NR (Not Rated)
mslg3e17>mslg3e17>>Other - NR (Not Rated)
mslg3e18>mslg3e18>>Other - NR (Not Rated)
mslg3e19>mslg3e19>>Other - NR (Not Rated)
mslg3e20>mslg3e20>>Other - NR (Not Rated)
mslg3e21>mslg3e21>>Other - NR (Not Rated)
mslg3e22>mslg3e22>>Other - NR (Not Rated)
mslg3eha>mslg3eha>>Other - NR (Not Rated)
mslg3ehs>mslg3ehs>>Other - NR (Not Rated)
mslg3fro>mslg3fro>>Other - NR (Not Rated)
mslg3kho>mslg3kho>>Other - NR (Not Rated)
mslg4eh2>mslg4eh2>>Other - NR (Not Rated)
mslg4eh3>mslg4eh3>>Other - NR (Not Rated)
mslg4eh4>mslg4eh4>>Other - NR (Not Rated)
mslg4eh5>mslg4eh5>>Other - NR (Not Rated)
mslg4eh6>mslg4eh6>>Other - NR (Not Rated)
mslg4eho>mslg4eho>>Other - NR (Not Rated)
mslgxfro>mslgxfro>>Other - NR (Not Rated)
mslug2>mslug2>>Other - NR (Not Rated)
mslug2eh>mslug2eh>>Other - NR (Not Rated)
mslug2fr>mslug2fr>>Other - NR (Not Rated)
mslug3>mslug3>>Other - NR (Not Rated)
mslug3fr>mslug3fr>>Other - NR (Not Rated)
mslug3kh>mslug3kh>>Other - NR (Not Rated)
mslug4>mslug4>>Other - NR (Not Rated)
mslug4eh>mslug4eh>>Other - NR (Not Rated)
mslug4fr>mslug4fr>>Other - NR (Not Rated)
mslug4kh>mslug4kh>>Other - NR (Not Rated)
mslug5>mslug5>>Other - NR (Not Rated)
mslug5fr>mslug5fr>>Other - NR (Not Rated)
mslugeh>mslugeh>>Other - NR (Not Rated)
mslugx>mslugx>>Other - NR (Not Rated)
mslugxeh>mslugxeh>>Other - NR (Not Rated)
mslugxfr>mslugxfr>>Other - NR (Not Rated)
mslugxit>mslugxit>>Other - NR (Not Rated)
msmini>msmini>>Other - NR (Not Rated)
msminia>msminia>>Other - NR (Not Rated)
msmspac>msmspac>>Other - NR (Not Rated)
msnes4a>msnes4a>>Other - NR (Not Rated)
msnes62>msnes62>>Other - NR (Not Rated)
msnes63>msnes63>>Other - NR (Not Rated)
msnes6m>msnes6m>>Other - NR (Not Rated)
msnes6m2>msnes6m2>>Other - NR (Not Rated)
msnes6m3>msnes6m3>>Other - NR (Not Rated)
msnes6m4>msnes6m4>>Other - NR (Not Rated)
mspac6m>mspac6m>>Other - NR (Not Rated)
mspac6m2>mspac6m2>>Other - NR (Not Rated)
mspacad>mspacad>>Other - NR (Not Rated)
mspacat2>mspacat2>>Other - NR (Not Rated)
mspacatb>mspacatb>>Other - NR (Not Rated)
mspacatx>mspacatx>>Other - NR (Not Rated)
mspacdel>mspacdel>>Other - NR (Not Rated)
mspachi>mspachi>>Other - NR (Not Rated)
mspacii>mspacii>>Other - NR (Not Rated)
mspacit>mspacit>>Other - NR (Not Rated)
mspacj>mspacj>>Other - NR (Not Rated)
mspacman>mspacman>>Other - NR (Not Rated)
mspacmbx>mspacmbx>>Other - NR (Not Rated)
mspacmfx>mspacmfx>>Other - NR (Not Rated)
mspacmnx>mspacmnx>>Other - NR (Not Rated)
mspacnes>mspacnes>>Other - NR (Not Rated)
mspacp>mspacp>>Other - NR (Not Rated)
mspacpbl>mspacpbl>>Other - NR (Not Rated)
mspacplx>mspacplx>>Other - NR (Not Rated)
mspacren>mspacren>>Other - NR (Not Rated)
mspacrip>mspacrip>>Other - NR (Not Rated)
mspacsup>mspacsup>>Other - NR (Not Rated)
mspamsba>mspamsba>>Other - NR (Not Rated)
mspc6mad>mspc6mad>>Other - NR (Not Rated)
msplus>msplus>>Other - NR (Not Rated)
msrumble>msrumble>>Other - NR (Not Rated)
mssilad>mssilad>>Other - NR (Not Rated)
msstrmaz>msstrmaz>>Other - NR (Not Rated)
msultra>msultra>>Other - NR (Not Rated)
msvctr6m>msvctr6m>>Other - NR (Not Rated)
msvectr>msvectr>>Other - NR (Not Rated)
msyakman>msyakman>>Other - NR (Not Rated)
mtturbo>mtturbo>>Other - NR (Not Rated)
multi10>multi10>>Other - NR (Not Rated)
multi11>multi11>>Other - NR (Not Rated)
multi13>multi13>>Other - NR (Not Rated)
multi14>multi14>>Other - NR (Not Rated)
multi15>multi15>>Other - NR (Not Rated)
mutnat>mutnat>>Other - NR (Not Rated)
nadkong>nadkong>>Other - NR (Not Rated)
namcosil>namcosil>>Other - NR (Not Rated)
ncombat>ncombat>>Other - NR (Not Rated)
ncommand>ncommand>>Other - NR (Not Rated)
nebulbee>nebulbee>>Other - NR (Not Rated)
necup98k>necup98k>>Other - NR (Not Rated)
neo2500>neo2500>>Other - NR (Not Rated)
neodemo>neodemo>>Other - NR (Not Rated)
neogeo>neogeo>>Other - NR (Not Rated)
neonopon>neonopon>>Other - NR (Not Rated)
neopong>neopong>>Other - NR (Not Rated)
newdigdo>newdigdo>>Other - NR (Not Rated)
newpuc2x>newpuc2x>>Other - NR (Not Rated)
newpuck1>newpuck1>>Other - NR (Not Rated)
newpuck2>newpuck2>>Other - NR (Not Rated)
newpuck3>newpuck3>>Other - NR (Not Rated)
ngem2k>ngem2k>>Other - NR (Not Rated)
ngfrog>ngfrog>>Other - NR (Not Rated)
ninjamas>ninjamas>>Other - NR (Not Rated)
nitd>nitd>>Other - NR (Not Rated)
nitdfr>nitdfr>>Other - NR (Not Rated)
nitdfro>nitdfro>>Other - NR (Not Rated)
nitdsp>nitdsp>>Other - NR (Not Rated)
njmeh>njmeh>>Other - NR (Not Rated)
njmehc>njmehc>>Other - NR (Not Rated)
njmehyc>njmehyc>>Other - NR (Not Rated)
npong10>npong10>>Other - NR (Not Rated)
nrallyv>nrallyv>>Other - NR (Not Rated)
nwpuc2b>nwpuc2b>>Other - NR (Not Rated)
nwpuc2bx>nwpuc2bx>>Other - NR (Not Rated)
nwpuckxx>nwpuckxx>>Other - NR (Not Rated)
offender>offender>>Other - NR (Not Rated)
pac2600>pac2600>>Other - NR (Not Rated)
pac2600a>pac2600a>>Other - NR (Not Rated)
pacatk>pacatk>>Other - NR (Not Rated)
pacbaby>pacbaby>>Other - NR (Not Rated)
pacbaby2>pacbaby2>>Other - NR (Not Rated)
pacbaby3>pacbaby3>>Other - NR (Not Rated)
pacbell>pacbell>>Other - NR (Not Rated)
pacelec>pacelec>>Other - NR (Not Rated)
pacgalu>pacgalu>>Other - NR (Not Rated)
pacgalx>pacgalx>>Other - NR (Not Rated)
pachello>pachello>>Other - NR (Not Rated)
pacinvis>pacinvis>>Other - NR (Not Rated)
pacipede>pacipede>>Other - NR (Not Rated)
pacjail>pacjail>>Other - NR (Not Rated)
pacjr1>pacjr1>>Other - NR (Not Rated)
pacjr2>pacjr2>>Other - NR (Not Rated)
pacjr3>pacjr3>>Other - NR (Not Rated)
pacjr4>pacjr4>>Other - NR (Not Rated)
pacland>pacland>>Other - NR (Not Rated)
paclandb>paclandb>>Other - NR (Not Rated)
paclandd>paclandd>>Other - NR (Not Rated)
pacm255>pacm255>>Other - NR (Not Rated)
pacman25>pacman25>>Other - NR (Not Rated)
pacman3d>pacman3d>>Other - NR (Not Rated)
pacman6>pacman6>>Other - NR (Not Rated)
pacmanfx>pacmanfx>>Other - NR (Not Rated)
pacmanx>pacmanx>>Other - NR (Not Rated)
pacmar>pacmar>>Other - NR (Not Rated)
pacmatri>pacmatri>>Other - NR (Not Rated)
pacmini>pacmini>>Other - NR (Not Rated)
pacmini2>pacmini2>>Other - NR (Not Rated)
pacmn6m2>pacmn6m2>>Other - NR (Not Rated)
pacmodx>pacmodx>>Other - NR (Not Rated)
pacms1>pacms1>>Other - NR (Not Rated)
pacms2>pacms2>>Other - NR (Not Rated)
pacms3>pacms3>>Other - NR (Not Rated)
pacms4>pacms4>>Other - NR (Not Rated)
pacmsa1>pacmsa1>>Other - NR (Not Rated)
pacmsa2>pacmsa2>>Other - NR (Not Rated)
pacmsa3>pacmsa3>>Other - NR (Not Rated)
pacmsa4>pacmsa4>>Other - NR (Not Rated)
pacmulti>pacmulti>>Other - NR (Not Rated)
pacplusc>pacplusc>>Other - NR (Not Rated)
pacplusx>pacplusx>>Other - NR (Not Rated)
pacpopey>pacpopey>>Other - NR (Not Rated)
pacrab>pacrab>>Other - NR (Not Rated)
pacshuf>pacshuf>>Other - NR (Not Rated)
pacsnoop>pacsnoop>>Other - NR (Not Rated)
pacspeed>pacspeed>>Other - NR (Not Rated)
pactest>pactest>>Other - NR (Not Rated)
pacweird>pacweird>>Other - NR (Not Rated)
pbert>pbert>>Other - NR (Not Rated)
pbobbldx>pbobbldx>>Other - NR (Not Rated)
pbobblen>pbobblen>>Other - NR (Not Rated)
pbobblnb>pbobblnb>>Other - NR (Not Rated)
pbobl2xh>pbobl2xh>>Other - NR (Not Rated)
pckgalgr>pckgalgr>>Other - NR (Not Rated)
pcktgal>pcktgal>>Other - NR (Not Rated)
pcktgalk>pcktgalk>>Other - NR (Not Rated)
pcrunchy>pcrunchy>>Other - NR (Not Rated)
pc_ark>pc_ark>>Other - NR (Not Rated)
pc_bb2>pc_bb2>>Other - NR (Not Rated)
pc_cch>pc_cch>>Other - NR (Not Rated)
pc_ctfrc>pc_ctfrc>>Other - NR (Not Rated)
pc_digdg>pc_digdg>>Other - NR (Not Rated)
pc_dk>pc_dk>>Other - NR (Not Rated)
pc_dk3>pc_dk3>>Other - NR (Not Rated)
pc_galag>pc_galag>>Other - NR (Not Rated)
pc_gyrus>pc_gyrus>>Other - NR (Not Rated)
pc_krsty>pc_krsty>>Other - NR (Not Rated)
pc_mman5>pc_mman5>>Other - NR (Not Rated)
pc_pacm>pc_pacm>>Other - NR (Not Rated)
pc_parsl>pc_parsl>>Other - NR (Not Rated)
pc_skykd>pc_skykd>>Other - NR (Not Rated)
pengman>pengman>>Other - NR (Not Rated)
pengo>pengo>>Other - NR (Not Rated)
pengohs>pengohs>>Other - NR (Not Rated)
pengopop>pengopop>>Other - NR (Not Rated)
petshop>petshop>>Other - NR (Not Rated)
pgm>pgm>>Other - NR (Not Rated)
pgmdemo>pgmdemo>>Other - NR (Not Rated)
pgmfrog>pgmfrog>>Other - NR (Not Rated)
pheartb>pheartb>>Other - NR (Not Rated)
pheartx>pheartx>>Other - NR (Not Rated)
phoenix>phoenix>>Other - NR (Not Rated)
phoenixg>phoenixg>>Other - NR (Not Rated)
phoenixr>phoenixr>>Other - NR (Not Rated)
pickinpi>pickinpi>>Other - NR (Not Rated)
piranha2>piranha2>>Other - NR (Not Rated)
playch10>playch10>>Other - NR (Not Rated)
pm1000>pm1000>>Other - NR (Not Rated)
pm12in1>pm12in1>>Other - NR (Not Rated)
pm2000>pm2000>>Other - NR (Not Rated)
pm3000>pm3000>>Other - NR (Not Rated)
pm4000p>pm4000p>>Other - NR (Not Rated)
pm5000p>pm5000p>>Other - NR (Not Rated)
pm6000>pm6000>>Other - NR (Not Rated)
pm7000>pm7000>>Other - NR (Not Rated)
pm7000p>pm7000p>>Other - NR (Not Rated)
pmad>pmad>>Other - NR (Not Rated)
pmad00>pmad00>>Other - NR (Not Rated)
pmad6m>pmad6m>>Other - NR (Not Rated)
pmada>pmada>>Other - NR (Not Rated)
pmba2000>pmba2000>>Other - NR (Not Rated)
pmba3000>pmba3000>>Other - NR (Not Rated)
pmba4000>pmba4000>>Other - NR (Not Rated)
pmba6000>pmba6000>>Other - NR (Not Rated)
pmba8000>pmba8000>>Other - NR (Not Rated)
pmbamaz>pmbamaz>>Other - NR (Not Rated)
pmbaplus>pmbaplus>>Other - NR (Not Rated)
pmbluep>pmbluep>>Other - NR (Not Rated)
pmdeluxe>pmdeluxe>>Other - NR (Not Rated)
pmextra>pmextra>>Other - NR (Not Rated)
pmextrap>pmextrap>>Other - NR (Not Rated)
pmfever>pmfever>>Other - NR (Not Rated)
pmgrenp>pmgrenp>>Other - NR (Not Rated)
pnc>pnc>>Other - NR (Not Rated)
pnicku>pnicku>>Other - NR (Not Rated)
poknight>poknight>>Other - NR (Not Rated)
pplusad>pplusad>>Other - NR (Not Rated)
ppong>ppong>>Other - NR (Not Rated)
puck255>puck255>>Other - NR (Not Rated)
puckman>puckman>>Other - NR (Not Rated)
puckmann>puckmann>>Other - NR (Not Rated)
puckmanx>puckmanx>>Other - NR (Not Rated)
puckmnax>puckmnax>>Other - NR (Not Rated)
puckmnfx>puckmnfx>>Other - NR (Not Rated)
puckmnhx>puckmnhx>>Other - NR (Not Rated)
puckmodx>puckmodx>>Other - NR (Not Rated)
puckren>puckren>>Other - NR (Not Rated)
puckrenc>puckrenc>>Other - NR (Not Rated)
punleash>punleash>>Other - NR (Not Rated)
qbert>qbert>>Other - NR (Not Rated)
rageh>rageh>>Other - NR (Not Rated)
rainboh>rainboh>>Other - NR (Not Rated)
ramsnoop>ramsnoop>>Other - NR (Not Rated)
rastan>rastan>>Other - NR (Not Rated)
rastand2>rastand2>>Other - NR (Not Rated)
rastandh>rastandh>>Other - NR (Not Rated)
rastane2>rastane2>>Other - NR (Not Rated)
rastaneh>rastaneh>>Other - NR (Not Rated)
rastwack>rastwack>>Other - NR (Not Rated)
rbff1ud>rbff1ud>>Other - NR (Not Rated)
rbff2>rbff2>>Other - NR (Not Rated)
rbff2b>rbff2b>>Other - NR (Not Rated)
rbff2bh>rbff2bh>>Other - NR (Not Rated)
rbff2eh>rbff2eh>>Other - NR (Not Rated)
rbff2eh2>rbff2eh2>>Other - NR (Not Rated)
rbff2ehc>rbff2ehc>>Other - NR (Not Rated)
rbff2eho>rbff2eho>>Other - NR (Not Rated)
rbff2fc>rbff2fc>>Other - NR (Not Rated)
rbff2ud>rbff2ud>>Other - NR (Not Rated)
rbff2y>rbff2y>>Other - NR (Not Rated)
rbffsb>rbffsb>>Other - NR (Not Rated)
rbffseh>rbffseh>>Other - NR (Not Rated)
rbffsehd>rbffsehd>>Other - NR (Not Rated)
rbffspec>rbffspec>>Other - NR (Not Rated)
rbffspy>rbffspy>>Other - NR (Not Rated)
rbffsud>rbffsud>>Other - NR (Not Rated)
reacths>reacths>>Other - NR (Not Rated)
renjuk>renjuk>>Other - NR (Not Rated)
ridhero>ridhero>>Other - NR (Not Rated)
roboarmy>roboarmy>>Other - NR (Not Rated)
roboman>roboman>>Other - NR (Not Rated)
rotd>rotd>>Other - NR (Not Rated)
rotdb>rotdb>>Other - NR (Not Rated)
rotdbr>rotdbr>>Other - NR (Not Rated)
rotdbr1>rotdbr1>>Other - NR (Not Rated)
rotdbr2>rotdbr2>>Other - NR (Not Rated)
rotdcre>rotdcre>>Other - NR (Not Rated)
rotdcreb>rotdcreb>>Other - NR (Not Rated)
rotdeh>rotdeh>>Other - NR (Not Rated)
rotdehc>rotdehc>>Other - NR (Not Rated)
rotdfw>rotdfw>>Other - NR (Not Rated)
rotdfy>rotdfy>>Other - NR (Not Rated)
rotdh2b>rotdh2b>>Other - NR (Not Rated)
rotdhab>rotdhab>>Other - NR (Not Rated)
rotdhar>rotdhar>>Other - NR (Not Rated)
rotdhfw>rotdhfw>>Other - NR (Not Rated)
rotdhfwb>rotdhfwb>>Other - NR (Not Rated)
rotdyc>rotdyc>>Other - NR (Not Rated)
rxtron>rxtron>>Other - NR (Not Rated)
rygark>rygark>>Other - NR (Not Rated)
s1945pwe>s1945pwe>>Other - NR (Not Rated)
samsh2eh>samsh2eh>>Other - NR (Not Rated)
samsh2yc>samsh2yc>>Other - NR (Not Rated)
samsh3eh>samsh3eh>>Other - NR (Not Rated)
samsh3se>samsh3se>>Other - NR (Not Rated)
samsh3yc>samsh3yc>>Other - NR (Not Rated)
samsh4bh>samsh4bh>>Other - NR (Not Rated)
samsh4cz>samsh4cz>>Other - NR (Not Rated)
samsh4eh>samsh4eh>>Other - NR (Not Rated)
samsh4es>samsh4es>>Other - NR (Not Rated)
samsh4ew>samsh4ew>>Other - NR (Not Rated)
samsh4fc>samsh4fc>>Other - NR (Not Rated)
samsh4kw>samsh4kw>>Other - NR (Not Rated)
samsh4kz>samsh4kz>>Other - NR (Not Rated)
samsh4wh>samsh4wh>>Other - NR (Not Rated)
samsheh2>samsheh2>>Other - NR (Not Rated)
samsho>samsho>>Other - NR (Not Rated)
samsho2>samsho2>>Other - NR (Not Rated)
samsho3>samsho3>>Other - NR (Not Rated)
samsho4>samsho4>>Other - NR (Not Rated)
samshob>samshob>>Other - NR (Not Rated)
samshoeh>samshoeh>>Other - NR (Not Rated)
savagedb>savagedb>>Other - NR (Not Rated)
scramble>scramble>>Other - NR (Not Rated)
sdreturn>sdreturn>>Other - NR (Not Rated)
sengoku>sengoku>>Other - NR (Not Rated)
sengoku2>sengoku2>>Other - NR (Not Rated)
sengoku3>sengoku3>>Other - NR (Not Rated)
senku3b>senku3b>>Other - NR (Not Rated)
senku3c>senku3c>>Other - NR (Not Rated)
senku3ha>senku3ha>>Other - NR (Not Rated)
senku3k>senku3k>>Other - NR (Not Rated)
senku3kc>senku3kc>>Other - NR (Not Rated)
senku3ya>senku3ya>>Other - NR (Not Rated)
senku3yk>senku3yk>>Other - NR (Not Rated)
senkucd>senkucd>>Other - NR (Not Rated)
seq1>seq1>>Other - NR (Not Rated)
seq2>seq2>>Other - NR (Not Rated)
sf2ce>sf2ce>>Other - NR (Not Rated)
sf2cebr>sf2cebr>>Other - NR (Not Rated)
